TRIP DATE,Include,NOTES,CLIENT,PICK UP POINT,DELIVERY AREA,Route,WEIGHT (For Billing),CARGO TYPE,REF#,Trip Report,DM Recorded,Complete Docs?,Outlet Count,"BILLING INVOICE
G MOVERS","BILLING INVOICE
JABEZ",OR #,Total Client,Non-Vat Others,Toll,Parking,Others,Others Reason,Total On Us,Fuel,Parking,Permit,Violation,Violation Reason,Toll RFID,Toll Cash,Others,Others Reason,Total Expenses,Date,Counter,REMARKS,BILLING INVOICE,RATE VAT-EX,GAS STATION,DATE,TIME,LTRS,PER LITER,AMOUNT,FUEL / RATE,SALARIES,TOTAL FUEL,Other Expenses,GI,NET / RATE 45^
45425,,-,A,GMA,BATANGAS,SLEX CALTEX-LIPA,2T,COMBI,10299/6255,45428,45432,YES,,2629,-,,0,,,,,,0,,,,,,,,,,0,,2103,-,2629,8800,-,,,,,,,1300,0,0,7500,0.852272727
45425,1,-,A,GMA,PAMPANGA,SMP-CLARK,2T,COMBI,10296/6256,45428,45432,YES,,2629,-,,0,,,,,,0,,,,,,,,,,0,,2104,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  M                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,2629,9500,Petron Masinag,45427,0.779861111,66.05,54.67070401,3611,0.380105263,1300,3611,0,4589,0.483052632
45425,1,-,A,GMA,BULACAN,NLEX-BOC-DD-TRI-VERTIS,2T,FROZEN,10298,45432,45432,YES,,2629,-,,0,,,,,,0,,,,,,,,,,0,,2105,-,2629,7900,Petron Masinag,45425,0.763194444,40.47,55.17173215,2232.8,0.282632911,1250,2232.8,0,4417.2,0.559139241
45425,1,-,A,GMA,CAVITE,SB-DH-SW-CARMONA-NB,2T,FROZEN,10300,45428,45432,YES,,2629,-,,0,,,,,,0,,,,,,,,,,0,,2106,-,2629,7800,Petron Masinag,45425,0.8375,45.99,55.16851489,2537.2,0.325282051,1250,2537.2,0,4012.8,0.514461538
45425,1,-,A,GMA,CAMAYA,CAMAYA,2T,COMBI,10297/6254,45428,45446,YES,,2654,-,,0,,,,,,1200,1200,,,,,,,,,1200,45436,2107,-,2654,12700,Caltex San Fernando,45426,0.568055556,45.782,32.76396837,1500,0.118110236,2400,2700,1200,7600,0.598425197
45425,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2108,-,-,,Creemore Marketing Bataan,45425,,21.39,56.10098177,1200,0,0,1200,0,-1200,0
45425,1,-,T,GMA,GMA,Shin Shin Mae Alipio (Valenzuela)-Angelica Mangna (Manila),2T,DRY,TAPS 200077/ TAAR 100187,45427,45427,YES,4,602,-,,0,,,,,,0,,,,,,,,,,0,,2109,-,602,6300,Petron Masinag,45425,0.761805556,28.33,55.16766678,1562.9,0.248079365,1200,1562.9,0,3537.1,0.561444444
45425,,-,R,STA ROSA,GMA,ANTIP>711 ANTIP KITCH-TYTY>711 TYTY KITCH*JOL RNN CORP-PASIG>711 CNLY KITCH,2T,FROZEN,2904326,45426,45426,YES,,-,8605,,0,,,,,,0,,,,,,,,,,0,,2110,-,8605,,-,,,,,,,1250,0,0,-1250,0
45425,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2111,-,-,,-,,,,,,,0,0,0,0,0
45425,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2112,-,-,,-,,,,,,,0,0,0,0,0
45425,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2113,-,-,,-,,,,,,,0,0,0,0,0
45425,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2114,-,-,,-,,,,,,,0,0,0,0,0
45425,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2115,-,-,,-,,,,,,,0,0,0,0,0
45426,,-,A,GMA,GMA,BIC-MCK-BGC-BGC-NQ,4T,DRY,6260,45432,45436,YES,,2640,-,,560,,,,560,Permit,0,,,,,,,,,,560,,2116,-,2640,5750,-,,,,,,,1350,0,0,4400,0.765217391
45426,1,-,A,GMA,BAGUIO,SMB-SESSION-CJH,4T,DRY,6258,45436,45436,YES,,2640,-,,0,,,,,,0,,,,,,,,,,0,,2117,-,2640,17800,Petron Masinag,45427,0.597916667,123.53,38.71108233,4781.98,0.268650562,3150,4781.98,0,9868.02,0.554383146
45426,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2118,-,-,,Tamerlane Gas Station La Union,45426,,36.06,55.46311703,2000,0,0,2000,0,-2000,0
45426,1,-,A,GMA,SUBIC-TARLAC,SUBIC-TARLAC,2T,COMBI,10303/6259,45432,45432,YES,,2630,-,,0,,,,,,1500,1500,,,,,,,,,1500,45436,2119,-,2630,15800,Petrogem Antipolo,45426,0.865277778,88.42,37.60235241,3324.8,0.21043038,1650,4824.8,1500,9325.2,0.590202532
45426,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2120,-,-,,Planet Gas Bataan,45426,,27.6,54.34782609,1500,0,0,1500,0,-1500,0
45426,1,-,A,GMA,BAGUIO,SMB-SESSION-CJH,2T,FROZEN,10304,45432,45432,YES,,2630,-,,0,,,,,,1800,1800,,,,,,,,,1800,45436,2121,-,2630,17800,Petrogem Antipolo,45427,0.779861111,97.13,37.17697931,3611,0.202865169,2800,5411,1800,9589,0.538707865
45426,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2122,-,-,,West Star Pangasinan,45427,,31.08,57.91505792,1800,0,0,1800,0,-1800,0
45426,1,-,A,GMA,GMA,LS-LS-DEW-MD-UST-UST,2T,FROZEN,10306,45432,45432,YES,6,2630,-,,0,,,,,,0,,,,,,,,,,0,,2123,-,2630,6300,Petron Masinag,45428,0.672222222,31.57,54.66993982,1725.93,0.273957143,1200,1725.93,0,3374.07,0.535566667
45426,,-,A,GMA,GMA,BAN*MEZZA*TOMAS*TOMAS_UPT*KATIP,2T,FROZEN,10305,45432,45432,YES,6,2630,-,,50,,,50,,,0,,,,,,,,,,50,45435,2124,-,2630,6300,-,,,,,,,1200,0,0,5100,0.80952381
45426,,"Pick up by Choi & Palomar, Delivery by Arnel, Enero, Palomar",A,GMA,GMA,ST> 10 OUTLET>PP-WP-Hampton-Emerald-Greenhills,2T,FROZEN,10307,45432,45432,YES,10,2630,-,,0,,,,,,0,,,,,,,,,,0,,2125,-,2630,8300,-,,,,,,,1200,0,0,7100,0.855421687
45426,,-,A,GMA,GMA,ST>5 OUTLET Solaris-Jupiter-Shaw-Valero-BGC,4T,DRY,6261,45432,45432,YES,10,2630,-,,0,,,,,,0,,,,,,,,,,0,,2126,-,2630,8250,-,,,,,,,1350,0,0,6900,0.836363636
45426,1,C/O ,A,GMA,GMA,ST > 6 OUTLET PP-WP-Hampton-Emerald-Greenhills,2T,DRY,,,,NO,,Not Billed,-,,0,,,,,,0,,,,,,,,,,0,,2127,-,Not Billed,,Petron Masinag,45426,0.966666667,55.22,54.67004708,3018.88,0,1200,3018.88,0,-4218.88,0
45426,,-,A,GMA,GMA,ST> 10 OUTLET>PP-WP-Hampton-Emerald-Greenhills,2T,FROZEN,,,,NO,,Not Billed,-,,0,,,,,,0,,,,,,,,,,0,,2128,-,Not Billed,,-,,,,,,,0,0,0,0,0
45426,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2129,-,-,,-,,,,,,,0,0,0,0,0
45427,1,-,A,GMA,GMA,WP-ARA-TM-UPT,4T,DRY,6264,45432,45432,YES,,2631,-,,0,,,,,,0,,,,,,,,,,0,,2130,-,2631,5750,Petron Masinag,45427,0.754861111,22.74,54.6701847,1243.2,0.216208696,1350,1243.2,0,3156.8,0.549008696
45427,1,-,A,GMA,LAGUNA,SB-SW-CARMONA-NUV-NB,4T,DRY,6263,45432,45432,YES,,2631,-,,0,,,,,,0,,,,,,,,,,0,,2131,-,2631,7800,Petrogem Antipolo,45427,0.736111111,41.02,54.66991711,2242.56,0.287507692,1400,2242.56,0,4157.44,0.533005128
45427,,NO TRIP SCHEDULE,A,GMA,CAMAYA,CAMAYA,2T,COMBI,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2132,-,-,,-,,,,,,,0,0,0,0,0
45427,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2133,-,-,,-,,,,,,,0,0,0,0,0
45427,1,-,A,GMA,GMA,C5-BBW-SCAPE-T3-T34F,2T,FROZEN,10311,45432,45432,YES,,2631,-,,0,,,,,,0,,,,,,,,,,0,,2134,-,2631,5800,Petron Masinag,45427,0.777083333,48.89,54.67007568,2672.82,0.460831034,1200,2672.82,0,1927.18,0.332272414
45427,,CANCEELD TRIP - SIRA ANG TRUCK,N,GMA,ZAMBALES,SUBIC-IBA-,2T,COMBI,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2135,-,-,,-,,,,,,,0,0,0,0,0
45427,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2136,-,-,,-,,,,,,,0,0,0,0,0
45427,,-,A,GMA,GMA,Pearl Place-Unilab Event,4T,DRY,Unilab Event,45446,45446,YES,,2655,-,,0,,,,,,0,,,,,,,,,,0,,2137,-,2655,5750,-,,,,,,,1350,0,0,4400,0.765217391
45427,,Pull Out galing TMP Shang & UPtown Delivered to Meralco 5/17,T,GMA,GMA,Marketplace Shangrila-Marketplace UPTown BGC,2T,DRY,TAPS 200078/200079,45429,45429,YES,,602,-,,560,,,,560,Permit,0,,,,,,,,,,560,45435,2138,-,602,7000,-,,,,,,,1200,0,0,5800,0.828571429
45427,1,Nagbalik - RDW286,T,STA ROSA,GMA,St. Jude Manila,2T,DRY,St. Jude Freezer Pick-up & Pull-out,45429,45429,YES,,603,-,,1448,,1448,,,,0,,,,,,,,,,1448,,2139,-,603,10700,Petron Masinag,45427,0.661805556,55.05,54.67029973,3009.6,0.281271028,1250,3009.6,0,6440.4,0.601906542
45427,1,-,R,STA ROSA,GMA,PASIG>SGMI,2T,FROZEN,2906458,45428,45428,YES,1,-,8600,,0,,,,,,2500,2500,,,,,,,,,2500,45435,2140,-,8600,,Petron Masinag,45427,0.545138889,67.34,53.18503119,3581.48,0,1250,6081.48,2500,-7331.48,0
45427,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2141,-,-,,-,,,,,,,0,0,0,0,0
45427,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2142,-,-,,-,,,,,,,0,0,0,0,0
45427,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2143,-,-,,-,,,,,,,0,0,0,0,0
45427,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2144,-,-,,-,,,,,,,0,0,0,0,0
45428,1,-,A,GMA,GMA,LP-AW-WG-BIC,4T,DRY,6269,45436,45446,YES,,2656,-,,40,,,40,,,0,,,,,,,,,,40,,2145,-,2656,5750,Petron Masinag,45426,0.673611111,61.11,54.66993945,3340.88,0.581022609,1350,3340.88,0,1059.12,0.184194783
45428,1,-,A,GMA,BULACAN,NLEX-BOC-DD-VERTIS,4T,DRY,6267,45432,45432,YES,,2632,-,,0,,,,,,0,,,,,,,,,,0,,2146,-,2632,7700,Petron Masinag,45428,0.706944444,30.58,54.67004578,1671.81,0.217118182,1400,1671.81,0,4628.19,0.601063636
45428,1,-,A,GMA,BATANGAS,SLEX CALTEX-LIPA,2T,COMBI,10316/6270,45432,45436,YES,,2641,-,,0,,,,,,0,,,,,,,,,,0,,2147,-,2641,8800,Petron Masinag,45428,0.872222222,43.32,54.66989843,2368.3,0.269125,1300,2368.3,0,5131.7,0.583147727
45428,,-,A,GMA,PAMPANGA,CLARK-VISTA-MEGA CALTEX,4T,COMBI,10312/6268,45432,45432,YES,,2632,-,,0,,,,,,0,,,,,,,,,,0,,2148,-,2632,10500,-,,,,,,,1450,0,0,9050,0.861904762
45428,,-,A,GMA,BULACAN,NLEX-BOC-DD-TRI-VERTIS,2T,FROZEN,10315,45435,45435,YES,,2632,-,,0,,,,,,0,,,,,,,,,,0,,2149,-,2632,7900,-,,,,,,,1250,0,0,6650,0.841772152
45428,1,-,A,GMA,CAVITE,SB-DAANG HARI-SW-CARMONA-NB,2T,FROZEN,10318,45432,45432,YES,,2632,-,,0,,,,,,0,,,,,,,,,,0,,2150,-,2632,7800,Petron Masinag,45428,0.839583333,59.7,54.67001675,3263.8,0.418435897,1250,3263.8,0,3286.2,0.421307692
45428,1,-,R,STA ROSA,GMA,MANDALUYONG>711 GF IT-FCS INC-PASIG>711 CNLY KITCH-711 PARC,2T,FROZEN,2907535,45432,45432,YES,4,-,8600,,0,,,,,,0,,,,,,,,,,0,,2151,-,8600,,Petron Masinag,45427,0.954861111,36.44,54.67343578,1992.3,0,1250,1992.3,0,-3242.3,0
45428,,BACKLOAD FROM AN LIPA - NO BILL,T,-,-,PICK-UP FREEZER,2T,DRY,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2152,-,-,,-,,,,,,,650,0,0,-650,0
45428,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2153,-,-,,-,,,,,,,0,0,0,0,0
45428,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2154,-,-,,-,,,,,,,0,0,0,0,0
45428,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2155,-,-,,-,,,,,,,0,0,0,0,0
45428,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2156,-,-,,-,,,,,,,0,0,0,0,0
45428,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2157,-,-,,-,,,,,,,0,0,0,0,0
45428,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2158,-,-,,-,,,,,,,0,0,0,0,0
45428,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2159,-,-,,-,,,,,,,0,0,0,0,0
45429,1,-,A,GMA,GMA,EW-CAINTA-CAINTA-SL,4T,DRY,6271,45436,45436,YES,,2642,-,,350,,,,350,Permit,0,,,,,,,,,,350,,2160,-,2642,5750,Petrogem Antipolo,45429,0.521527778,34.02,54.66990006,1859.87,0.323455652,1350,1859.87,0,2540.13,0.441761739
45429,1,-,A,GMA,GMA,BIC-VM TAGUIG-MCK-NQ,4T,DRY,6272,45436,45436,YES,,2642,-,,560,,,,560,Permit,200,,,,,,,,200,Vulcanize,760,,2161,-,2642,5750,Petrogem Antipolo,45429,0.6125,41.31,54.67005568,2258.42,0.392768696,1350,2258.42,200,1941.58,0.337666087
45429,1,-,A,GMA,GMA,BF-BUTING-CIRCUIT-LS-LS,4T,DRY,6275,45436,45436,YES,,2642,-,,0,,,,,,0,,,,,,,,,,0,,2162,-,2642,5750,Petron Masinag,45429,0.744444444,34.37,54.66395112,1878.8,0.326747826,1350,1878.8,0,2521.2,0.438469565
45429,1,-,A,GMA,DAGUPAN,DAGUPAN,2T,COMBI,10320 | 6273,45439,45436,YES,,2642,-,,0,,,,,,1500,1500,,,,,,,,,1500,,2163,-,2642,13800,Jouis Gas Station Tarlac,45430,,53.6,27.98507463,1500,0.108695652,1575,3000,1500,9225,0.668478261
45429,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2164,-,-,,-,,,,,1500,0,0,1500,0,-1500,0
45429,1,-,A,GMA,BAGUIO,SMB-SESSION-CJH,2T,FROZEN,10319,45435,45435,YES,,2633,-,,0,,,,,,3500,3500,,,,,,,,,3500,45437,2165,-,2633,17800,Shell Pampanga,45430,0.733333333,80.141,18.71701127,1500,0.084269663,2800,5000,3500,10000,0.561797753
45429,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2166,-,-,,Tamerlane Gas Station,45429,,55.45,36.06853021,2000,0,0,2000,0,-2000,0
45429,1,-,A,GMA,GMA,LS-LS-DEW-MD-UST,2T,FROZEN,10323,45435,45450,YES,,2656,-,,0,,,,,,0,,,,,,,,,,0,,2167,-,2656,5800,Petron Masinag,45429,0.675,31.59,54.67014878,1727.03,0.297763793,1200,1727.03,0,2872.97,0.495339655
45429,1,-,A,GMA,GMA,MEZZA-BAN-TM-UPT-KATIP,2T,FROZEN,10321,45435,45450,YES,,2656,-,,50,,,50,,,0,,,,,,,,,,50,45437,2168,-,2656,5800,Petron Masinag,45429,0.661805556,43.39,54.66997004,2372.13,0.408987931,1200,2372.13,0,2227.87,0.384115517
45429,,Pull out transfer potwave,T,STA ROSA,LA UNION,Wavespoint Resort La Union-Fatwave Surf Resort La Union,2T,DRY,TAPS 200082/200083 / TAAR 100195,45434,45434,YES,,623,-,,2253,,2253,,,,0,,,,,,,,,,2253,,2169,-,623,22400,-,,,,,,,1725,0,0,20675,0.922991071
45429,,w/ REDELIVER 5/18,N,GMA,ZAMBALES,SUBIC-ZAMBALES,2T,COMBI,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2170,-,-,,-,,,,,,,1575,0,0,-1575,0
45429,,chef jessie 14 cuft from garage (No pay BILL ride on w/Meralco),T,GMA,GMA,Chef Jessie-Whartoner Tondo,2T,DRY,TAPS 200083 / TAAR 100198/100199,45434,45434,YES,,623,-,,622,,622,,,Permit,0,,,,,,,,,,622,,2171,-,623,8000,-,,,,,,,1200,0,0,6800,0.85
45429,,tondo from cavite 15 cuft,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2172,-,-,,-,,,,,,,0,0,0,0,0
45429,,Frzr & Cart ex-garage SET-UP 2 FRZR & CART > MERALCO PASIG],T,GMA,GMA,Meralco Ortigas,4T,DRY,MVP CUPS Set-up & Pull-out,45434,45434,YES,,624,-,,824,,724,,100,Permit,0,,,,,,,,,,824,,2173,-,624,11800,-,,,,,,,1350,0,0,10450,0.88559322
45429,,BINAGYO ANG EVENT MAAGA NAG PULL-OUT,-,-,STA ROSA,PULL-OUT > 5 PM DELIVER 2 FRZR W/ MELTED STOCKS TO CENTRUM MAKATI | 2 EMPTY FRZR TO STA ROSA | ,4T,DRY,NO BILL,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2174,-,-,,-,,,,,,,#N/A,0,0,0,0
45429,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2175,-,-,,-,,,,,,,0,0,0,0,0
45430,,CART FROM GARAGE,T,GMA,GMA,Enderun,4T,DRY,Enderun Set-up,45434,45434,YES,,624,-,,0,,,,,,0,,,,,,,,,,0,,2176,-,624,8000,-,,,,,,,1350,0,0,6650,0.83125
45430,1,"PULL-OUT CAMEL 2 FZR 15 CU FOR ILOCOS & WHORTON
> ILOCOS & RIDE ON WHORTON MASANGKAY",T,CAVITE,ILOCOS,Marsha's Delicacies-Robinsons Ilocos Norte,4T,DRY,TAAR 100197/100202,45434,45434,YES,,623,-,,3548,,3548,,,,0,,,,,,,,,,3548,,2177,-,623,33000,Petrogem Antipolo,45430,0.290277778,57.11,54.67343723,3122.4,0.094618182,#N/A,3122.4,0,0,0
45430,1,DELAY DELIVERY IN WALMART,N,GMA,ZAMBALES,SUBIC-ZAMBALES,2T,COMBI,-,45432,-,-,4,-,-,,100,,,,100,GATEPASS,2650,2500,,,,,,,150,CUSTOM,2750,45437,2178,-,-,,Petron Masinag,45430,0.826284722,66.44,54.67037929,3632.3,0,1575,6132.3,2650,-7857.3,0
45430,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2179,-,-,,-,,,,,,,0,0,0,0,0
45430,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2180,-,-,,-,,,,,,,0,0,0,0,0
45430,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2181,-,-,,-,,,,,,,0,0,0,0,0
45430,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2182,-,-,,-,,,,,,,0,0,0,0,0
45430,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2183,-,-,,-,,,,,,,0,0,0,0,0
45430,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2184,-,-,,-,,,,,,,0,0,0,0,0
45430,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2185,-,-,,-,,,,,,,0,0,0,0,0
45430,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2186,-,-,,-,,,,,,,0,0,0,0,0
45430,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2187,-,-,,-,,,,,,,0,0,0,0,0
45430,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2188,-,-,,-,,,,,,,0,0,0,0,0
45430,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2189,-,-,,-,,,,,,,0,0,0,0,0
45430,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2190,-,-,,-,,,,,,,0,0,0,0,0
45431,,-,A,GMA,GMA,BAN-VIS-VIS-KATIP,4T,DRY,6278,45436,45436,YES,,2643,-,,0,,,,,,0,,,,,,,,,,0,,2191,-,2643,5750,-,,,,,,,1350,0,0,4400,0.765217391
45431,,-,A,GMA,CAVITE,IMUS B-LS DASMA-SILANG-ACIENDA-BINAN,4T,DRY,6277,45436,45446,YES,,2656,-,,0,,,,,,0,,,,,,,,,,0,,2192,-,2656,7800,-,,,,,,,1400,0,0,6400,0.820512821
45431,1,-,A,GMA,GMA,C5-BBW-SCAPE-T3-T34F,4T,DRY,6280,45436,45436,YES,,2643,-,,0,,,,,,0,,,,,,,,,,0,,2193,-,2643,5750,Petrogem Antipolo,45431,0.788888889,39.24,54.67635066,2145.5,0.373130435,1350,2145.5,0,2254.5,0.392086957
45431,1,-,A,GMA,GMA,CIR-EME-MEGA-PP-GH,2T,FROZEN,10327,45435,45435,YES,,2635,-,,0,,,,,,0,,,,,,,,,,0,,2194,-,2635,5800,Petrogem Antipolo,45431,0.655555556,29.58,54.67883705,1617.4,0.278862069,1200,1617.4,0,2982.6,0.514241379
45431,1,-,A,GMA,GMA,C5-BBW-SCAPE-T3-T34F,2T,FROZEN,10326,45435,45442,YES,,2643,-,,0,,,,,,0,,,,,,,,,,0,,2195,-,2643,5800,Petrogem Antipolo,45431,0.695833333,57.62,54.67007983,3150.09,0.543118966,1200,3150.09,0,1449.91,0.249984483
45431,1,-,A,GMA,LAGUNA,WG-AW-COMM-BIN-NUV,2T,FROZEN,10328,45435,45435,YES,,2635,-,,0,,,,,,1000,1000,,,,,,,,,1000,45437,2196,-,2635,7800,Petrogem Antipolo,45431,0.803472222,36.982,27.04018171,1000,0.128205128,1250,2000,1000,4550,0.583333333
45431,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2197,-,-,,Big Boss Antipolo,45431,,18.692,53.49882303,1000,0,0,1000,0,-1000,0
45431,,CART DEL TO GARAGE * FRZR DEL TO STA ROSA,T,GMA,LAGUNA,PULL-OUT >CART&FRZR ENDURAN > DEL TO STA ROSA,4T,DRY,Enderun Pull-out,45434,45434,YES,,624,-,,0,,,,,,0,,,,,,,,,,0,,2198,-,624,8000,-,,,,,,,1400,0,0,6600,0.825
45431,,-,T,CAVITE,ILOCOS,-,2T,DRY,-,-,NA,NA,,-,-,,0,,,,,,0,,,,,,,,,,0,,2199,-,-,,-,,,,,,,#N/A,0,0,0,0
45431,,-,-,-,-,L300 NEXTRADE - WIRING GROUNDED,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2200,-,-,,-,,,,,,,#N/A,0,0,0,0
45431,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2201,-,-,,-,,,,,,,0,0,0,0,0
45431,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2202,-,-,,-,,,,,,,0,0,0,0,0
45431,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2203,-,-,,-,,,,,,,0,0,0,0,0
45431,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2204,-,-,,-,,,,,,,0,0,0,0,0
45431,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,2205,-,-,,-,,,,,,,0,0,0,0,0
45432,1,-,A,GMA,GMA,LP-LP-AW-COM,4T,DRY,6282,45436,45442,YES,,2644,-,,190,,,90,100,Permit / 40 Parking from RDW286 10328 5/19,0,,,,,,,,,,190,45442,2206,-,2644,5750,Petrogem Antipolo,45432,0.661805556,37.87,54.66992342,2070.35,0.36006087,1350,2070.35,0,2329.65,0.405156522
45432,,-,A,GMA,BULACAN,NLEX-BOC-DD-TRI,4T,DRY,6283,45436,45436,YES,,2644,-,,0,,,,,,0,,,,,,,,,,0,,2207,-,2644,7700,-,,,,,,,1400,0,0,6300,0.818181818
45432,1,-,A,GMA,BATANGAS,SLEX CALTEX-LIPA,2T,COMBI,10336 / 6285,45436,45446,YES,,2657,-,,0,,,,,,0,,,,,,,,,,0,,2208,-,2657,8800,Petrogem Antipolo,45432,0.763888889,67.62,54.67006803,3696.79,0.420089773,1300,3696.79,0,3803.21,0.432182955
45432,,-,A,GMA,PAMPANGA,SMP-CLARK,2T,COMBI,10334 / 6284,45436,45442,YES,,2644,-,,0,,,,,,0,,,,,,,,,,0,,2209,-,2644,9500,-,,,,,,,1300,0,0,8200,0.863157895
45432,1,-,A,GMA,BULACAN,NLEX-BOC-DD-TRI-VERTIS,2T,FROZEN,10332,45436,45450,YES,,2657,-,,0,,,,,,0,,,,,,,,,,0,,2210,-,2657,7900,Petrogem Antipolo,45432,0.78125,43,54.66976744,2350.8,0.29756962,1250,2350.8,0,4299.2,0.544202532
45432,,IN 7:20 WAITING FOR NM CUATRIZ RENEW LICENSE,A,GMA,CAVITE,SB-DH-SW-CARMONA-NB,2T,FROZEN,10335,45436,45436,YES,,2644,-,,0,,,,,,0,,,,,,,,,,0,,2211,-,2644,7800,-,,,,,,,1250,0,0,6550,0.83974359
45432,1,-,R,STA ROSA,GMA,MAKATI>711 GARCIA KITCH.,2T,FROZEN,2910000,45432,45432,YES,1,-,8600,,0,,,,,,0,,,,,,,,,,0,,2212,-,8600,,Petrogem Antipolo,45432,0.761805556,51.5,54.67009709,2815.51,0,1250,2815.51,0,-4065.51,0
